Name,StateName,Female_pct_1901,Female_pct_1911,Female_pct_1921,Female_pct_1931,Female_pct_1941,Female_pct_1951,Female_pct_1961,Female_pct_1971,Female_pct_1981,Female_pct_1991,Female_pct_2001,Female_pct_2011,Pct_var_since_last_1911,Pct_var_since_last_1921,Pct_var_since_last_1931,Pct_var_since_last_1941,Pct_var_since_last_1951,Pct_var_since_last_1961,Pct_var_since_last_1971,Pct_var_since_last_1981,Pct_var_since_last_1991,Pct_var_since_last_2001,Pct_var_since_last_2011,AvgPopGrowth,AvgFemPct,FemaleMWpct_Rural,FemaleMWpct_Urban,MaleMWpct_Rural,MaleMWpct_Urban,TotMWpct,Label_KME5,Label_KMC6,Label_HCC7
WESTSIANG,ARUNACHALPRADESH,47.79614129521274,47.59535724230338,47.3815146360886,47.252692097617086,47.125008478853495,47.15629482861234,46.53735019657998,45.95845962178546,47.72394613583138,46.59646859989326,47.70010970188033,48.191032652261434,7.789321896512723,-0.4199460500728599,14.901311454198254,19.26333171624538,18.030586859579888,29.13883721634586,27.371986168348254,27.03843507688875,31.639344262295083,15.546610923323252,8.040955368656055,21.92746635990228,47.11789448470531,12.203181502395925,1.4509147264727364,15.28938133494843,5.572973261841566,34.51645082565866,3,5,0
EASTSIANG,ARUNACHALPRADESH,54.63562634114817,53.12821543492021,51.52276583793514,50.55561482844939,49.59701439837551,49.83190050690439,49.07004719163505,46.33653207797695,45.437737901033174,46.71323611265724,48.207604380013045,49.486967565061384,9.5267225332575,-0.5136146061408391,18.22503441144913,23.559999030073328,22.052291637853447,35.63822638093371,2.2115295641713706,66.48560564910375,30.25919883994925,21.614438383613493,13.5210590752543,26.81836630241843,47.54202087139614,10.31306065676215,1.8767512649424476,12.80666035035378,5.476041687665047,30.472513959723422,4,0,5
UPPERSIANG,ARUNACHALPRADESH,47.16169779704079,46.96357894122585,46.752574870664134,46.62546231588035,46.499473562843406,46.53034461921981,46.77221654749744,46.57290201593999,47.56449704142012,45.109615176932216,45.87716931930582,47.05832389580974,12.389032920400954,-0.6679304704911819,23.70075863033226,30.638617065756797,28.677917942702038,46.345756194404274,117.87538304392237,-0.9610876699484294,31.498224852071004,20.101515533316533,5.865779456283907,34.875963043129076,46.49245399948422,13.091732729331824,1.9195922989807475,17.519818799547,3.8420158550396377,36.373159682899214,3,5,0
CHANGLANG,ARUNACHALPRADESH,47.558626943203556,47.358840650634846,47.14606069689934,47.01787831892866,46.890829201008664,46.921960078863535,47.85208756240742,46.09634952018132,45.437302084840304,46.30901287553648,47.52037122673853,48.08738008176703,19.93359882165564,-1.0746809799501302,38.13384122403687,49.29665656416403,46.14194788108462,74.56899315718483,127.54155922532507,50.0,53.558052434456926,31.290694022820055,18.181818181818183,56.11442477288405,46.88375055857852,9.229150081632103,0.705679165598478,17.691228259549607,3.761823161928407,31.387880668708597,3,5,1
TIRAP,ARUNACHALPRADESH,52.8769037484758,51.779614311899024,50.61095958315195,49.906941467123545,49.20914757332042,49.38012818956946,48.999129677980854,47.46410457889849,47.32762383539789,46.29859194461337,47.63371409205988,48.55637419066756,7.9334040991035915,-0.42771396012558494,15.176946972198175,19.619653267696187,18.364105836359794,29.677829942907525,35.37375495600039,18.649546396171154,28.701515676033655,17.329372690274596,11.611147658632857,22.33306747542253,47.71325638660301,14.624693011833,1.0171913373520876,15.071221254744362,4.786782764009824,35.49988836793927,4,0,5
LOWERSUBANSIRI,ARUNACHALPRADESH,51.43273139316,50.85335886405517,50.23630521961579,49.86458127621259,49.496143743169455,49.58642208611346,48.73068893528184,48.05502384582941,48.74452760909476,48.11115231296932,48.99149409611312,49.60496206190533,10.200843272851625,-0.5499585068841746,19.514656695890068,25.227128928686977,23.61273460202698,38.16002413896321,28.697286012526096,14.865522499432242,21.86979240220308,29.15082970241958,48.99687757958583,28.716061639233363,48.706308143532304,8.422257015536553,1.4006985426954113,12.288329519450802,3.3505961700590148,25.46188124774178,4,1,5
KURUNGKUMEY,ARUNACHALPRADESH,50.58314200284274,50.37065019942517,50.144338396352836,50.008004194886155,49.87287532371925,49.90598598557849,49.5714342141644,49.289873378723925,49.473459703004615,49.741372847897246,50.33397619831601,50.781962726443375,12.309640243514519,-0.663650169650348,23.54887698759299,30.442275523961126,28.494141154987524,46.04875854573866,28.210293478690208,15.558088665701346,6.6917273187768265,6.244533846422949,116.55769321228657,34.65246730437558,49.865346511424924,12.315912941483123,0.10860593422824623,11.803292931925801,0.4246492028324428,24.65246101046961,4,1,5
DIBANGVALLEY,ARUNACHALPRADESH,44.45396322028753,44.26721913046396,44.06832961566218,43.94851508185314,43.8297598280076,43.85885845822728,51.75411362930767,42.59014536530111,41.073495370370374,41.60692547003923,41.06160616061606,44.85257371314343,7.838478305691263,-0.42259622169813765,14.995349802191981,19.38489765337909,18.144373260652294,29.32272493137723,64.45203352995964,30.488956012837455,6.958912037037037,-1.6366833491140267,10.066006600660065,22.065844966276035,43.823143284796316,7.571214392803598,2.573713143428286,13.23088455772114,5.947026486756622,29.322838580709643,3,5,0
LOWERDIBANGVALLEY,ARUNACHALPRADESH,46.19281622960208,45.99876749247514,45.79209825217126,45.66759707520195,45.54419661279541,45.574433459656724,49.160739687055475,45.73729240060393,39.44569101637165,44.58304134548003,46.17031398667935,48.12684911242604,19.92172871373913,-1.0740410263059361,38.111133191500954,49.267301271194874,46.11447116171615,74.52458863174414,41.32290184921764,142.23452440865626,48.238178342890386,41.409950946040645,7.199492546780844,56.081009618717154,45.53732125810274,10.497411242603551,1.2296597633136095,16.836168639053255,5.367973372781065,33.93121301775148,3,5,1
LOHIT,ARUNACHALPRADESH,45.290480146889266,45.10022198136211,44.89758984309995,44.775520687243215,44.6545307444573,44.68417694107951,42.46455687697373,43.30923836389281,43.582008178100864,44.523124824320526,46.31213447368211,47.695675445699464,22.03634104024804,-1.1880462126046767,42.15647851177886,54.49682949431776,51.00933899925242,82.43507752621484,128.66357589195727,61.68606017865538,68.1017719218537,35.1283270989643,16.589194421998386,62.03378590268581,44.64778969377826,8.998394246737027,1.2351948176715206,16.63464309731963,5.211149691887515,32.07938185361569,3,5,1
ANJAW,ARUNACHALPRADESH,46.15386103419153,45.95997594169791,45.75348098911448,45.62908480612634,45.50578840944949,45.53599975705844,50.98021253206303,43.121829277259025,44.86284806190838,43.46815434681543,44.92339231765214,45.637076581471156,5.102315710755664,-0.2750813687537836,9.760951794489095,12.618248592512268,11.810751671331808,19.087097554496406,24.596921949432026,6.41129328725829,18.897256961238167,7.717340771734077,14.194000863185153,14.363362766569542,45.49891885286153,14.423394907166816,0.27401143289082064,22.52090518259555,1.8897340199366939,39.10804554258988,0,0,0
KOKRAJHAR,ASSAM,47.475371009599634,46.97637902123659,46.67308147571155,46.72683251858742,46.816040445823276,46.63343219536821,47.15166279112686,47.79710117123425,47.19669843135948,48.515529626958575,48.60793389331426,48.947857276512664,29.97353248594883,26.92229405550009,15.757520218103508,14.829469921868476,9.252196234641104,42.471761216634064,53.912818809286534,44.200993276638854,78.56,13.246415232692593,5.2059726555690355,29.013198083024424,47.483747402315764,5.078442909928738,0.3364737550471063,18.41520297765183,1.5588259827626243,25.3889456253903,3,0,0
DHUBRI,ASSAM,47.474863605008466,46.976611408421824,46.674037279673584,46.72681844180083,46.81614200156815,46.74273922281217,47.210637282814446,48.1601949876727,47.24853630313977,48.69582667696922,48.60820635394881,48.80882879536726,29.972930036162964,26.921607809867677,15.757378004739156,14.830504995771863,9.251884528397216,27.57044818965931,39.8918624991664,40.69296384440233,54.71,23.75670179330745,24.442222784021407,26.710554064109346,47.53590055055067,2.227411661257771,0.35069754747703996,18.116893710324646,2.5155212906654736,23.21052420972493,3,2,0
GOALPARA,ASSAM,47.47463583917243,46.97624190064795,46.67399154512505,46.72651086340012,46.81588855231922,47.57038793521035,47.858859000329765,48.42520229933843,47.45014932548215,48.640250966117776,48.876750989921355,49.08741766127776,29.97281227205411,26.9221611877349,15.756751505731495,14.83082728524962,9.25168970852843,37.09812098928323,45.87755486610718,42.582514789704604,54.12,23.033714591895688,22.64477789875127,27.950841030533592,47.73873977753274,3.4068219757722558,0.5262933415858033,17.033217183785087,3.06402706651471,24.030359567657857,3,5,0
BARPETA,ASSAM,50.29424085858485,48.03959046637636,46.701634303003246,46.566137119758785,46.38548695098663,46.621576719009596,47.212372043711746,47.66744245561345,47.440758591169505,48.3529436039224,48.3730834447627,48.80770325373667,20.022342356719662,34.03915832862414,69.02450214517769,44.06341357845817,18.77148313176321,30.21791092770245,36.37761468735698,50.92450044319674,40.41,19.910227774883378,21.42792103272618,33.42645739634119,47.7292919290424,2.3653448053934114,0.30750663371165465,18.55242787351605,2.1915752157210995,23.416854528342213,3,5,0
